Field Station,Data Collection Site,Latitude,Longitude,Date,Time,Tide,Quadrat,Species Name,Species Code,Canopy cover (0-25),Substrate Cover,# per quadrat
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,10,"Knotted wrack, Ascophyllum nodosum",AscoCC,0,,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,6,Irish moss (Chondrus crispus),ChonCrSC,,6,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,L,2,Irish moss (Chondrus crispus),ChonCrSC,,2,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,1,Irish moss (Chondrus crispus),ChonCrSC,,1,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,2,Irish moss (Chondrus crispus),ChonCrSC,,2,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,1,Irish moss (Chondrus crispus),ChonCrSC,,1,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,0.5,Irish moss (Chondrus crispus),ChonCrSC,,0.5,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,0.25,Irish moss (Chondrus crispus),ChonCrSC,,0.25,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,2,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,4,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,6,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,8,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,10,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,1,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,2,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,3,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,4,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,5,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,6,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,7,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,L,1,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,1,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,3,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,5,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,7,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,9,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,8,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,9,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,10,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,2,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,3,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,4,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,5,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,6,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,7,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,8,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,9,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,10,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,2,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,4,Green Crab (Carnicus maenas),CarmaeTot,,,1
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,6,Green Crab (Carnicus maenas),CarmaeTot,,,1
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,8,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,10,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,1,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,2,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,3,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,4,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,5,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,6,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,7,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,L,1,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,1,Green Crab (Carnicus maenas),CarmaeTot,,,3
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,3,Green Crab (Carnicus maenas),CarmaeTot,,,1
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,5,Green Crab (Carnicus maenas),CarmaeTot,,,1
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,7,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,9,Green Crab (Carnicus maenas),CarmaeTot,,,2
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,8,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,9,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,10,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,2,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,3,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,4,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,5,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,6,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,7,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,8,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,9,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,10,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,2,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,4,Green Crab (male),CarmaeMale,,,1
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,6,Green Crab (male),CarmaeMale,,,NA
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,8,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,10,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,1,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,2,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,3,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,4,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,5,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,6,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,7,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,L,1,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,1,Green Crab (male),CarmaeMale,,,ND
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,3,Green Crab (male),CarmaeMale,,,ND
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,5,Green Crab (male),CarmaeMale,,,ND
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,7,Green Crab (male),CarmaeMale,,,ND
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,9,Green Crab (male),CarmaeMale,,,ND
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,8,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,9,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,10,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,2,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,3,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,4,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,5,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,6,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,7,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,8,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,9,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,10,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,2,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,4,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,6,Green Crab (female),CarmaeFem,,,NA
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,8,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,10,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,1,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,2,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,3,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,4,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,5,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,6,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,7,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,L,1,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,1,Green Crab (female),CarmaeFem,,,ND
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,3,Green Crab (female),CarmaeFem,,,ND
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,5,Green Crab (female),CarmaeFem,,,ND
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,7,Green Crab (female),CarmaeFem,,,ND
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,9,Green Crab (female),CarmaeFem,,,ND
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,8,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,9,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,10,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,2,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,3,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,4,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,5,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,6,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,7,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,8,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,9,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,10,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,2,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,4,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,6,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,8,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,10,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,1,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,2,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,3,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,4,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,5,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,6,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,7,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,L,1,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,1,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,3,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,5,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,7,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,9,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,8,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,9,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,10,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,2,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,3,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,4,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,5,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,6,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,7,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,8,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,9,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,10,Jonah Crab (Cancer borealis),CanaborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,2,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,4,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,6,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,8,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,10,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,1,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,2,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,3,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,4,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,5,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,6,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,7,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,L,1,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,1,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,3,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,5,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,7,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,9,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,8,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,9,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,10,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,2,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,3,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,4,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,5,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,6,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,7,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,8,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,9,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,10,Jonah Crab (male),CanaborMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,2,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,4,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,6,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,8,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,10,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,1,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,2,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,3,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,4,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,5,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,6,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,7,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,L,1,Jonah Crab (female),CanaborFem,,,0
